3995	3995	42
3995	3995	76
3996	3996	23
3996	3996	92
3997	3997	24
3997	3997	73
3998	3998	54
3998	3998	51
3999	3999	65
3999	3999	20
4000	4000	40
4000	4000	78
4001	4001	12
4001	4001	78
4001	4001	9
4002	4002	31
4002	4002	94
4003	4003	156
4003	4003	38
4004	4004	148
4004	4004	95
4005	4005	65
4005	4005	17
4005	4005	2
4006	4006	24
4006	4006	82
4006	4006	49
4006	4006	73
4007	4007	38
4007	4007	3
4007	4007	113
4008	4008	64
4008	4008	31
4009	4009	14
4009	4009	1
4010	4010	60
4010	4010	65
4010	4010	121
4010	4010	101
4011	4011	1
4011	4011	7
4012	4012	31
4012	4012	19
4013	4013	68
4013	4013	33
4013	4013	2
4014	4014	5
4014	4014	51
4015	4015	24
4015	4015	31
4016	4016	12
4016	4016	17
4017	4017	24
4017	4017	100
4017	4017	36
4018	4018	1
4018	4018	3
4019	4019	21
4019	4019	52
4020	4020	12
4020	4020	49
4021	4021	54
4021	4021	33
4021	4021	13
4022	4022	65
4022	4022	7
4022	4022	96
4022	4022	33
4022	4022	29
4023	4023	38
4023	4023	57
4024	4024	78
4024	4024	42
4025	4025	64
4025	4025	17
4026	4026	65
4026	4026	13
4027	4027	9
4027	4027	3
4028	4028	24
4028	4028	85
4029	4029	12
4029	4029	36
4030	4030	8
4030	4030	13
4031	4031	43
4031	4031	1
4032	4032	37
4032	4032	5
4033	4033	14
4033	4033	1
4034	4034	56
4034	4034	69
4034	4034	116
4034	4034	38
4034	4034	19
4035	4035	65
4035	4035	60
4035	4035	42
4035	4035	13
4035	4035	19
4035	4035	77
4036	4036	87
4036	4036	74
4037	4037	34
4037	4037	9
4037	4037	90
4038	4038	51
4038	4038	21
4038	4038	92
4039	4039	9
4039	4039	21
4040	4040	34
4040	4040	9
4040	4040	1
4041	4041	11
4041	4041	79
4041	4041	1
4042	4042	73
4042	4042	17
4042	4042	81
4042	4042	59
4043	4043	130
4043	4043	49
4044	4044	1
4044	4044	21
4045	4045	164
4045	4045	7
4045	4045	80
4046	4046	47
4046	4046	137
4047	4047	1
4047	4047	47
4048	4048	12
4048	4048	65
4048	4048	57
4048	4048	22
4048	4048	84
4048	4048	21
4049	4049	12
4049	4049	17
4050	4050	76
4050	4050	19
4050	4050	13
4051	4051	38
4051	4051	4
4051	4051	57
4052	4052	49
4052	4052	67
4053	4053	63
4053	4053	94
4053	4053	105
4053	4053	21
4054	4054	17
4054	4054	3
4055	4055	56
4055	4055	67
4056	4056	38
4056	4056	139
4056	4056	1
4057	4057	98
4057	4057	81
4058	4058	24
4059	4059	9
4059	4059	49
4060	4060	31
4060	4060	49
4061	4061	64
4061	4061	9
4062	4062	14
4062	4062	31
4063	4063	73
4063	4063	18
4064	4064	24
4064	4064	38
4065	4065	24
4065	4065	19
4066	4066	24
4066	4066	12
4066	4066	4
4066	4066	42
4066	4066	91
4066	4066	17
4066	4066	70
4066	4066	43
4066	4066	6
4067	4067	86
4067	4067	124
4067	4067	25
4068	4068	9
4068	4068	1
4069	4069	4
4069	4069	1
4069	4069	21
4069	4069	67
4070	4070	10
4070	4070	137
4071	4071	65
4071	4071	17
4072	4072	111
4072	4072	1
4073	4073	4
4073	4073	2
4074	4074	24
4074	4074	108
4074	4074	51
4075	4075	4
4075	4075	36
4076	4076	43
4076	4076	102
4077	4077	1
4077	4077	90
4078	4078	11
4078	4078	63
4079	4079	63
4079	4079	7
4079	4079	57
4079	4079	67
4080	4080	9
4080	4080	17
4081	4081	74
4081	4081	7
4082	4082	64
4082	4082	94
4082	4082	7
4083	4083	48
4083	4083	99
4084	4084	4
4084	4084	79
4084	4084	29
4084	4084	67
4085	4085	65
4085	4085	66
4086	4086	54
4086	4086	5
4087	4087	31
4087	4087	102
4087	4087	67
4087	4087	3
4087	4087	81
4087	4087	13
4087	4087	21
4088	4088	24
4088	4088	36
4088	4088	51
4089	4089	38
4089	4089	5
4090	4090	116
4090	4090	3
4091	4091	73
4091	4091	132
4092	4092	17
4092	4092	1
4093	4093	78
4093	4093	21
4094	4094	4
4094	4094	1
4094	4094	13
4094	4094	128
4094	4094	64
4094	4094	43
4095	4095	96
4095	4095	16
4096	4096	60
4096	4096	16
4097	4097	1
4098	4098	34
4098	4098	17
4099	4099	38
4099	4099	56
4100	4100	1
4100	4100	27
4100	4100	31
4100	4100	13
4101	4101	17
4101	4101	81
4102	4102	9
4102	4102	3
4103	4103	51
4103	4103	42
4103	4103	2
4103	4103	13
4103	4103	34
4103	4103	49
4104	4104	111
4104	4104	51
4104	4104	50
4105	4105	68
4105	4105	13
4106	4106	76
4106	4106	7
4106	4106	21
4106	4106	13
4107	4107	41
4107	4107	4
4107	4107	6
4108	4108	129
4108	4108	12
4108	4108	56
4108	4108	94
4109	4109	2
4109	4109	106
4110	4110	12
4110	4110	1
4110	4110	65
4111	4111	21
4111	4111	108
4112	4112	33
4112	4112	19
4113	4113	46
4113	4113	17
4114	4114	65
4114	4114	57
4115	4115	24
4115	4115	33
4115	4115	49
4116	4116	65
4116	4116	66
4117	4117	66
4117	4117	18
4117	4117	7
4117	4117	3
4118	4118	24
4118	4118	79
4119	4119	99
4119	4119	9
4119	4119	17
4119	4119	13
4120	4120	24
4120	4120	13
4121	4121	2
4121	4121	19
4122	4122	14
4122	4122	76
4123	4123	46
4123	4123	27
4124	4124	38
4124	4124	4
4124	4124	49
4125	4125	2
4125	4125	90
4126	4126	1
4126	4126	83
4127	4127	64
4127	4127	83
4128	4128	11
4128	4128	13
4129	4129	34
4129	4129	38
4129	4129	21
4130	4130	17
4130	4130	1
4131	4131	17
4131	4131	38
4132	4132	4
4132	4132	76
4133	4133	12
4133	4133	85
4133	4133	2
4133	4133	90
4134	4134	1
4134	4134	90
4135	4135	12
4135	4135	56
4135	4135	36
4135	4135	67
4135	4135	9
4135	4135	43
4135	4135	19
4135	4135	20
4136	4136	56
4136	4136	1
4137	4137	17
4137	4137	5
4138	4138	12
4138	4138	38
4139	4139	7
4139	4139	13
4140	4140	31
4140	4140	51
4141	4141	71
4141	4141	21
4142	4142	2
4142	4142	21
4143	4143	16
4143	4143	81
4144	4144	78
4144	4144	16
4145	4145	43
4145	4145	38
4146	4146	91
4146	4146	87
4146	4146	2
4146	4146	20
4147	4147	21
4147	4147	3
4148	4148	56
4148	4148	49
4149	4149	1
4149	4149	51
4150	4150	12
4150	4150	27
4150	4150	9
4150	4150	21
4151	4151	32
4151	4151	21
4152	4152	34
4152	4152	49
4153	4153	90
4153	4153	61
4154	4154	43
4154	4154	17
4155	4155	9
4155	4155	59
4156	4156	1
4156	4156	110
4157	4157	36
4157	4157	38
4157	4157	1
4157	4157	3
4158	4158	57
4158	4158	92
4159	4159	74
4159	4159	2
4160	4160	1
4161	4161	46
4161	4161	38
4162	4162	135
4162	4162	12
4163	4163	9
4163	4163	47
4163	4163	28
4164	4164	16
4164	4164	7
4165	4165	83
4165	4165	13
4166	4166	17
4166	4166	76
4167	4167	2
4167	4167	7
4168	4168	65
4168	4168	102
4168	4168	80
4168	4168	67
4168	4168	18
4168	4168	14
4168	4168	129
4168	4168	16
4169	4169	91
4169	4169	12
4169	4169	4
4170	4170	38
4170	4170	27
4171	4171	22
4171	4171	18
4172	4172	88
4172	4172	56
4172	4172	95
4173	4173	98
4173	4173	66
4174	4174	35
4174	4174	52
4175	4175	9
4175	4175	17
4175	4175	16
4175	4175	70
4176	4176	2
4177	4177	43
4177	4177	1
4178	4178	31
4178	4178	92
4179	4179	73
4179	4179	9
4180	4180	14
4180	4180	1
4181	4181	24
4181	4181	32
4182	4182	19
4182	4182	153
4183	4183	38
4183	4183	33
4184	4184	93
4184	4184	9
4185	4185	4
4185	4185	79
4185	4185	47
4186	4186	9
4186	4186	78
4186	4186	83
4187	4187	21
4187	4187	148
4188	4188	49
4188	4188	13
4189	4189	4
4189	4189	90
4189	4189	80
4190	4190	9
4190	4190	100
4190	4190	2
4190	4190	78
4191	4191	27
4191	4191	16
4192	4192	17
4192	4192	139
4193	4193	10
4193	4193	92
4194	4194	4
4194	4194	36
4195	4195	129
4195	4195	36
4195	4195	31
4196	4196	65
4196	4196	94
4196	4196	43
4197	4197	1
4197	4197	76
4198	4198	9
4198	4198	42
4198	4198	67
4199	4199	9
4199	4199	3
4200	4200	1
4200	4200	104
4201	4201	65
4201	4201	89
4202	4202	27
4202	4202	13
4203	4203	64
4203	4203	43
4203	4203	2
4203	4203	3
4204	4204	56
4204	4204	83
4205	4205	21
4205	4205	106
4206	4206	17
4206	4206	92
4207	4207	31
4207	4207	1
4207	4207	76
4208	4208	38
4208	4208	78
4209	4209	17
4209	4209	2
4210	4210	124
4210	4210	38
4211	4211	14
4211	4211	2
4212	4212	65
4212	4212	9
4213	4213	63
4213	4213	13
4214	4214	17
4214	4214	3
4215	4215	4
4215	4215	42
4216	4216	16
4216	4216	51
4217	4217	96
4217	4217	1
4217	4217	33
4218	4218	24
4218	4218	13
4219	4219	64
4219	4219	20
4220	4220	11
4220	4220	3
4221	4221	68
4221	4221	92
4222	4222	34
4222	4222	9
4222	4222	1
4223	4223	76
4223	4223	21
4224	4224	67
4224	4224	92
4225	4225	98
4225	4225	17
4225	4225	38
4226	4226	17
4226	4226	21
4227	4227	9
4227	4227	38
4228	4228	14
4228	4228	45
4228	4228	18
4229	4229	4
4229	4229	1
4230	4230	5
4230	4230	74
4230	4230	118
4230	4230	51
4231	4231	14
4231	4231	1
4231	4231	19
4231	4231	90
4232	4232	43
4232	4232	1
4233	4233	74
4233	4233	57
4234	4234	73
4234	4234	132
4235	4235	15
4235	4235	137
4236	4236	122
4236	4236	38
4237	4237	9
4237	4237	2
4237	4237	67
4238	4238	24
4238	4238	31
4238	4238	34
4238	4238	50
4239	4239	33
4239	4239	13
4240	4240	11
4240	4240	1
4240	4240	7
4241	4241	31
4241	4241	80
4242	4242	22
4242	4242	17
4243	4243	100
4243	4243	118
4244	4244	17
4244	4244	36
4245	4245	9
4245	4245	36
4246	4246	12
4246	4246	65
4246	4246	18
4246	4246	2
4247	4247	43
4247	4247	1
4248	4248	24
4248	4248	66
4249	4249	17
4249	4249	3
4250	4250	65
4250	4250	1
4251	4251	2
4252	4252	2
4252	4252	153
4253	4253	19
4253	4253	20
4253	4253	13
4254	4254	60
4254	4254	2
4254	4254	57
4254	4254	92
4255	4255	38
4255	4255	137
4256	4256	24
4256	4256	31
4256	4256	11
4256	4256	44
4256	4256	13
4256	4256	74
4256	4256	71
4256	4256	33
4257	4257	18
4257	4257	21
4258	4258	96
4258	4258	101
4259	4259	9
4259	4259	66
4260	4260	18
4260	4260	2
4261	4261	79
4261	4261	7
4261	4261	21
4262	4262	11
4262	4262	2
4263	4263	17
4263	4263	66
4264	4264	60
4264	4264	92
4265	4265	105
4265	4265	92
4266	4266	14
4266	4266	102
4267	4267	56
4267	4267	1
4267	4267	100
4268	4268	9
4268	4268	66
4269	4269	83
4269	4269	51
4270	4270	161
4270	4270	1
4271	4271	38
4271	4271	3
4272	4272	9
4272	4272	33
4273	4273	96
4273	4273	67
4274	4274	132
4274	4274	5
4274	4274	67
4275	4275	110
4275	4275	21
4276	4276	65
4276	4276	1
4277	4277	9
4277	4277	7
4278	4278	74
4278	4278	51
4279	4279	49
4279	4279	21
4280	4280	9
4280	4280	90
4281	4281	1
4281	4281	120
4282	4282	47
4282	4282	20
4283	4283	22
4283	4283	17
4283	4283	80
4284	4284	37
4284	4284	5
4285	4285	9
4285	4285	36
4285	4285	13
4286	4286	34
4286	4286	21
4287	4287	31
4287	4287	83
4288	4288	14
4288	4288	17
4289	4289	73
4289	4289	92
4290	4290	96
4290	4290	17
4291	4291	122
4291	4291	42
4292	4292	41
4292	4292	16
4293	4293	76
4293	4293	19
4294	4294	9
4294	4294	38
4294	4294	1
4295	4295	34
4295	4295	9
4296	4296	100
4296	4296	49
4297	4297	9
4297	4297	2
4298	4298	1
4298	4298	66
4299	4299	1
4299	4299	90
4300	4300	9
4300	4300	33
4301	4301	43
4301	4301	4
4301	4301	8
4302	4302	9
4302	4302	31
4303	4303	163
4303	4303	18
4304	4304	1
4304	4304	61
4305	4305	5
4305	4305	106
4306	4306	38
4306	4306	31
4306	4306	3
4307	4307	49
4307	4307	13
4308	4308	9
4308	4308	33
4309	4309	1
4309	4309	51
4310	4310	63
4310	4310	104
4310	4310	108
4311	4311	64
4311	4311	51
4311	4311	81
4311	4311	70
4312	4312	14
4312	4312	7
4313	4313	88
4313	4313	70
4314	4314	1
4314	4314	89
4314	4314	13
4314	4314	6
4314	4314	59
4314	4314	76
4314	4314	10
4315	4315	67
4315	4315	95
4315	4315	51
4316	4316	34
4316	4316	95
4316	4316	20
4316	4316	21
4317	4317	15
4317	4317	89
4318	4318	109
4318	4318	13
4319	4319	43
4319	4319	108
4320	4320	1
4320	4320	15
4321	4321	36
4321	4321	13
4322	4322	22
4322	4322	81
4323	4323	23
4323	4323	19
4324	4324	34
4324	4324	36
4325	4325	34
4325	4325	9
4326	4326	24
4326	4326	36
4327	4327	11
4327	4327	98
4327	4327	95
4327	4327	21
4327	4327	77
4328	4328	16
4328	4328	90
4329	4329	111
4329	4329	1
4330	4330	1
4330	4330	94
4331	4331	17
4331	4331	38
4331	4331	6
4331	4331	56
4332	4332	57
4332	4332	90
4333	4333	0
4333	4333	76
4333	4333	13
4334	4334	43
4334	4334	1
4335	4335	102
4335	4335	67
4335	4335	11
4335	4335	22
4335	4335	1
4335	4335	13
4336	4336	84
4336	4336	21
4337	4337	20
4337	4337	92
4338	4338	62
4338	4338	31
4339	4339	65
4339	4339	2
4340	4340	9
4340	4340	4
4341	4341	56
4341	4341	42
4342	4342	43
4343	4343	24
4343	4343	78
4344	4344	9
4344	4344	17
4345	4345	32
4345	4345	21
4346	4346	24
4346	4346	17
4347	4347	96
4347	4347	17
4347	4347	3
4348	4348	38
4348	4348	67
4349	4349	9
4349	4349	16
4349	4349	115
4349	4349	13
4350	4350	54
4350	4350	90
4351	4351	1
4351	4351	51
4352	4352	65
4352	4352	9
4353	4353	86
4353	4353	71
4353	4353	21
4354	4354	23
4354	4354	92
4355	4355	76
4355	4355	19
4356	4356	63
4356	4356	49
4357	4357	96
4357	4357	43
4357	4357	13
4358	4358	5
4358	4358	25
4359	4359	65
4359	4359	80
4360	4360	116
4360	4360	70
4361	4361	65
4361	4361	1
4362	4362	43
4362	4362	10
4362	4362	21
4363	4363	65
4363	4363	128
4363	4363	115
4363	4363	43
4363	4363	76
4363	4363	20
4364	4364	89
4364	4364	7
4365	4365	24
4365	4365	88
4366	4366	11
4366	4366	3
4367	4367	36
4367	4367	80
4367	4367	1
4367	4367	47
4367	4367	43
4367	4367	77
4368	4368	12
4368	4368	69
4368	4368	31
4368	4368	70
4369	4369	14
4369	4369	94
4370	4370	65
4370	4370	19
4371	4371	13
4372	4372	65
4372	4372	23
4372	4372	20
4373	4373	83
4373	4373	2
4374	4374	42
4374	4374	80
4375	4375	17
4375	4375	4
4376	4376	38
4376	4376	49
4376	4376	67
4377	4377	136
4377	4377	13
4378	4378	17
4378	4378	18
4379	4379	130
4379	4379	16
4379	4379	19
4380	4380	17
4380	4380	59
4381	4381	9
4381	4381	87
4382	4382	77
4382	4382	13
4383	4383	4
4383	4383	30
4384	4384	34
4384	4384	42
4385	4385	12
4385	4385	4
4385	4385	16
4385	4385	80
4386	4386	1
4386	4386	67
4387	4387	27
4387	4387	66
4388	4388	38
4388	4388	31
4388	4388	19
4389	4389	74
4389	4389	13
4390	4390	49
4390	4390	109
4391	4391	135
4391	4391	56
4392	4392	5
4392	4392	2
4393	4393	14
4393	4393	5
4393	4393	3
4394	4394	14
4394	4394	87
4395	4395	24
4395	4395	42
4396	4396	12
4396	4396	109
4397	4397	91
4397	4397	14
4398	4398	46
4398	4398	56
4398	4398	1
4398	4398	90
4399	4399	17
4399	4399	19
4400	4400	96
4400	4400	17
4400	4400	19
4401	4401	9
4401	4401	38
4402	4402	87
4402	4402	4
4402	4402	69
4403	4403	12
4403	4403	57
4404	4404	17
4404	4404	99
4405	4405	12
4405	4405	49
4405	4405	148
4406	4406	16
4406	4406	2
4407	4407	36
4407	4407	89
4407	4407	81
4408	4408	6
4408	4408	89
4409	4409	11
4409	4409	92
4410	4410	9
4410	4410	66
4411	4411	34
4411	4411	1
4412	4412	43
4412	4412	78
4412	4412	2
4413	4413	12
4413	4413	17
4413	4413	9
4413	4413	13
4414	4414	36
4414	4414	110
4414	4414	92
4414	4414	14
4414	4414	19
4415	4415	41
4415	4415	13
4416	4416	17
4416	4416	90
4417	4417	42
4417	4417	89
4417	4417	73
4417	4417	17
4417	4417	7
4418	4418	65
4418	4418	17
4419	4419	12
4419	4419	65
4419	4419	67
4419	4419	1
4419	4419	17
4419	4419	131
4419	4419	49
4419	4419	20
4420	4420	9
4420	4420	16
4421	4421	7
4421	4421	3
4422	4422	9
4422	4422	16
4422	4422	21
4423	4423	9
4423	4423	3
4424	4424	38
4424	4424	1
4425	4425	1
4425	4425	20
4426	4426	81
4426	4426	51
4427	4427	60
4427	4427	49
4428	4428	46
4428	4428	1
4429	4429	5
4429	4429	76
4430	4430	31
4430	4430	47
4430	4430	108
4430	4430	13
4431	4431	43
4431	4431	13
4432	4432	73
4432	4432	65
4432	4432	38
4433	4433	24
4433	4433	21
4433	4433	13
4434	4434	129
4434	4434	6
4435	4435	24
4435	4435	14
4436	4436	46
4436	4436	32
4437	4437	22
4437	4437	1
4437	4437	31
4437	4437	2
4438	4438	12
4438	4438	9
4439	4439	36
4439	4439	137
4439	4439	13
4440	4440	9
4440	4440	47
4441	4441	43
4441	4441	1
4442	4442	4
4442	4442	59
4442	4442	45
4443	4443	24
4443	4443	90
4444	4444	96
4444	4444	66
4445	4445	28
4445	4445	31
4446	4446	46
4446	4446	14
4447	4447	1
4447	4447	2
4447	4447	14
4447	4447	43
4447	4447	23
4448	4448	60
4448	4448	4
4449	4449	24
4449	4449	64
4449	4449	33
4450	4450	65
4450	4450	1
4451	4451	32
4451	4451	5
4451	4451	7
4452	4452	14
4452	4452	1
4452	4452	18
4452	4452	9
4453	4453	46
4453	4453	9
4453	4453	73
4453	4453	57
4454	4454	34
4454	4454	8
4455	4455	17
4455	4455	31
4456	4456	7
4456	4456	59
4457	4457	54
4457	4457	21
4458	4458	34
4458	4458	17
4459	4459	36
4459	4459	6
4460	4460	107
4460	4460	70
4461	4461	11
4461	4461	64
4461	4461	1
4461	4461	2
4462	4462	9
4462	4462	17
4462	4462	38
4462	4462	21
4463	4463	41
4463	4463	1
4464	4464	14
4464	4464	59
4465	4465	66
4465	4465	80
4466	4466	42
4466	4466	125
4467	4467	65
4467	4467	13
4468	4468	56
4468	4468	13
4469	4469	65
4469	4469	42
4469	4469	20
4470	4470	76
4470	4470	15
4470	4470	77
4470	4470	92
4471	4471	66
4471	4471	63
4471	4471	83
4472	4472	22
4472	4472	23
4473	4473	65
4473	4473	17
4474	4474	33
4474	4474	11
4474	4474	13
4474	4474	8
4474	4474	38
4474	4474	27
4474	4474	49
4474	4474	3
4475	4475	1
4475	4475	94
4476	4476	56
4476	4476	115
4477	4477	130
4477	4477	50
4477	4477	51
4478	4478	24
4478	4478	12
4479	4479	11
4479	4479	92
4480	4480	21
4480	4480	13
4481	4481	27
4481	4481	151
4482	4482	66
4482	4482	103
4483	4483	43
4483	4483	17
4484	4484	110
4484	4484	67
4484	4484	80
4485	4485	42
4485	4485	59
4486	4486	43
4486	4486	25
4486	4486	92
4487	4487	9
4487	4487	45
4488	4488	65
4488	4488	4
4488	4488	1
4488	4488	13
4488	4488	16
4489	4489	9
4489	4489	47
4489	4489	21
4490	4490	89
4490	4490	13
4491	4491	65
4491	4491	123
4491	4491	52
4492	4492	18
4492	4492	7
4493	4493	56
4493	4493	66
4494	4494	111
4494	4494	4
4495	4495	12
4495	4495	90
4496	4496	31
4496	4496	13
4497	4497	24
4497	4497	12
4497	4497	56
4497	4497	82
4497	4497	11
4497	4497	47
4497	4497	92
4497	4497	9
4498	4498	43
4498	4498	17
4498	4498	19
4499	4499	24
4499	4499	1
4500	4500	43
4500	4500	17
4500	4500	13
4501	4501	98
4501	4501	151
4501	4501	66
4501	4501	21
4502	4502	73
4502	4502	48
4503	4503	3
4503	4503	13
4504	4504	76
4504	4504	1
4504	4504	47
4504	4504	92
4505	4505	60
4505	4505	12
4505	4505	1
4505	4505	39
4505	4505	108
4506	4506	1
4506	4506	49
4506	4506	105
4506	4506	92
4507	4507	11
4507	4507	14
4507	4507	73
4508	4508	4
4508	4508	19
4509	4509	68
4509	4509	1
4509	4509	7
4510	4510	17
4510	4510	51
4511	4511	35
4511	4511	46
4511	4511	41
4511	4511	112
4511	4511	7
4512	4512	9
4512	4512	19
4513	4513	91
4513	4513	65
4513	4513	4
4514	4514	11
4514	4514	17
4515	4515	46
4515	4515	47
4515	4515	51
4516	4516	22
4516	4516	38
4517	4517	15
4517	4517	2
4518	4518	24
4518	4518	9
4518	4518	32
4518	4518	22
4519	4519	11
4519	4519	73
4520	4520	93
4520	4520	13
4521	4521	47
4521	4521	51
4522	4522	1
4522	4522	15
4523	4523	43
4523	4523	1
4524	4524	18
4524	4524	5
4525	4525	65
4525	4525	90
4526	4526	17
4526	4526	21
4527	4527	9
4527	4527	49
4527	4527	21
4528	4528	64
4528	4528	80
4529	4529	11
4529	4529	16
4530	4530	1
4530	4530	148
4530	4530	52
4531	4531	7
4531	4531	67
4532	4532	64
4532	4532	95
4533	4533	24
4533	4533	3
4534	4534	9
4534	4534	31
4535	4535	1
4535	4535	67
4536	4536	36
4536	4536	16
4537	4537	17
4537	4537	81
4538	4538	24
4539	4539	9
4539	4539	2
4539	4539	3
4539	4539	43
4540	4540	4
4540	4540	21
4541	4541	34
4541	4541	17
4542	4542	9
4542	4542	92
4543	4543	14
4543	4543	2
4544	4544	13
4544	4544	92
4545	4545	26
4545	4545	2
4546	4546	100
4546	4546	63
4546	4546	62
4547	4547	17
4547	4547	83
4547	4547	19
4547	4547	51
4548	4548	28
4548	4548	132
4549	4549	56
4549	4549	1
4549	4549	3
4549	4549	92
4550	4550	20
4550	4550	137
4551	4551	1
4551	4551	83
4552	4552	38
4552	4552	74
4553	4553	2
4553	4553	13
4553	4553	67
4553	4553	92
4554	4554	96
4554	4554	13
4555	4555	38
4555	4555	3
4556	4556	47
4556	4556	2
4557	4557	1
4557	4557	59
4558	4558	1
4558	4558	83
4559	4559	132
4559	4559	17
4559	4559	59
4560	4560	11
4560	4560	92
4561	4561	17
4561	4561	52
4562	4562	0
4562	4562	1
4562	4562	72
4563	4563	8
4563	4563	2
4564	4564	34
4564	4564	20
4565	4565	31
4565	4565	13
4566	4566	16
4567	4567	90
4567	4567	13
4568	4568	6
4568	4568	3
4569	4569	4
4569	4569	76
4570	4570	24
4570	4570	68
4570	4570	34
4570	4570	9
4570	4570	17
4570	4570	150
4570	4570	70
4571	4571	24
4571	4571	33
4572	4572	79
4572	4572	80
4573	4573	9
4573	4573	38
4573	4573	70
4574	4574	68
4574	4574	118
4575	4575	145
4575	4575	9
4575	4575	3
4575	4575	69
4576	4576	12
4576	4576	41
4576	4576	90
4576	4576	3
4576	4576	17
4576	4576	74
4576	4576	33
4576	4576	21
4577	4577	38
4577	4577	16
4578	4578	65
4578	4578	82
4579	4579	36
4579	4579	83
4580	4580	73
4580	4580	12
4580	4580	9
4581	4581	43
4581	4581	4
4581	4581	19
4581	4581	137
4582	4582	83
4582	4582	21
4583	4583	14
4583	4583	41
4584	4584	38
4584	4584	1
4585	4585	65
4585	4585	1
4585	4585	17
4585	4585	43
4585	4585	77
4586	4586	24
4586	4586	23
4586	4586	122
4587	4587	46
4587	4587	49
4588	4588	43
4588	4588	1
4589	4589	17
4589	4589	49
4589	4589	21
4590	4590	33
4590	4590	2
4591	4591	4
4591	4591	30
4592	4592	4
4592	4592	51
4593	4593	65
4593	4593	81
4594	4594	96
4594	4594	1
4594	4594	20
4594	4594	92
4595	4595	12
4595	4595	45
4595	4595	32
4596	4596	24
4596	4596	3
4597	4597	36
4597	4597	4
4597	4597	92
4597	4597	7
4597	4597	16
4597	4597	10
4597	4597	3
4598	4598	63
4598	4598	29
4598	4598	53
4599	4599	24
4599	4599	31
4600	4600	18
4600	4600	7
4601	4601	68
4601	4601	65
4602	4602	1
4602	4602	70
4603	4603	9
4603	4603	89
4604	4604	24
4604	4604	1
4604	4604	70
4604	4604	27
4604	4604	76
4605	4605	64
4605	4605	43
4605	4605	9
4606	4606	34
4607	4607	64
4607	4607	65
4607	4607	139
4607	4607	13
4608	4608	38
4608	4608	101
4609	4609	36
4609	4609	42
4610	4610	56
4610	4610	36
4611	4611	93
4611	4611	135
4611	4611	59
4612	4612	11
4612	4612	4
4612	4612	1
4613	4613	2
4613	4613	19
4613	4613	3
4614	4614	11
4614	4614	6
4615	4615	31
4615	4615	1
4615	4615	3
4615	4615	90
4616	4616	11
4616	4616	2
4617	4617	1
4617	4617	110
4617	4617	9
4617	4617	76
4617	4617	3
4617	4617	143
4618	4618	9
4618	4618	17
4618	4618	49
4619	4619	42
4619	4619	15
4620	4620	34
4620	4620	4
4620	4620	20
4621	4621	18
4621	4621	3
4622	4622	65
4622	4622	7
4623	4623	31
4623	4623	33
4623	4623	67
4624	4624	48
4624	4624	79
4625	4625	24
4625	4625	18
4625	4625	13
4626	4626	27
4626	4626	89
4627	4627	19
4627	4627	67
4628	4628	18
4628	4628	19
4629	4629	34
4629	4629	42
4630	4630	1
4630	4630	18
4630	4630	19
4630	4630	13
4631	4631	73
4631	4631	45
4631	4631	2
4631	4631	13
4632	4632	61
4632	4632	2
4632	4632	21
4632	4632	70
4633	4633	128
4633	4633	70
4634	4634	63
4634	4634	13
4635	4635	9
4635	4635	52
4636	4636	14
4636	4636	13
4637	4637	65
4637	4637	1
4638	4638	117
4638	4638	54
4639	4639	56
4639	4639	6
4640	4640	9
4640	4640	2
4640	4640	59
4641	4641	37
4641	4641	65
4641	4641	17
4641	4641	0
4642	4642	2
4642	4642	7
4643	4643	1
4643	4643	3
4644	4644	88
4644	4644	7
4645	4645	34
4645	4645	130
4646	4646	43
4646	4646	9
4646	4646	51
4647	4647	14
4647	4647	83
4648	4648	98
4648	4648	56
4648	4648	33
4648	4648	76
4649	4649	91
4649	4649	49
4650	4650	60
4650	4650	65
4650	4650	17
4650	4650	7
4650	4650	76
4651	4651	51
4651	4651	13
4652	4652	38
4652	4652	21
4653	4653	38
4653	4653	80
4654	4654	65
4654	4654	36
4654	4654	42
4654	4654	17
4654	4654	74
4654	4654	77
4655	4655	96
4655	4655	1
4656	4656	65
4656	4656	17
4657	4657	1
4657	4657	92
4658	4658	65
4658	4658	42
4658	4658	73
4658	4658	106
4658	4658	79
4658	4658	23
4658	4658	90
4659	4659	43
4659	4659	35
4660	4660	1
4660	4660	47
4661	4661	132
4661	4661	2
4661	4661	137
4662	4662	43
4662	4662	49
4663	4663	11
4663	4663	42
4663	4663	1
4663	4663	13
4663	4663	136
4663	4663	38
4664	4664	78
4664	4664	137
4664	4664	67
4665	4665	100
4665	4665	7
4665	4665	90
4666	4666	34
4666	4666	9
4666	4666	84
4667	4667	38
4667	4667	13
4668	4668	24
4668	4668	22
4669	4669	12
4669	4669	15
4670	4670	16
4670	4670	51
4671	4671	35
4671	4671	107
4672	4672	12
4672	4672	92
4673	4673	1
4673	4673	19
4674	4674	73
4674	4674	140
4674	4674	18
4674	4674	72
4675	4675	78
4675	4675	1
4675	4675	75
4675	4675	21
4676	4676	11
4676	4676	4
4677	4677	31
4677	4677	82
4678	4678	46
4678	4678	95
4679	4679	12
4679	4679	35
4680	4680	14
4680	4680	18
4681	4681	11
4681	4681	109
4682	4682	4
4682	4682	16
4682	4682	49
4683	4683	4
4683	4683	19
4684	4684	1
4684	4684	52
